node_id,kind,local_id,name,lon,lat
STN_3589,Rail station,3589,Almeria,-2.455519,36.83495
STN_3590,Multimodal station,3590,Bilbao-Abando Indalecio Prieto,-2.9288547,43.25987
STN_3591,Multimodal station,3591,Vigo Guixar,-8.714609,42.239265
STN_3592,Multimodal station,3592,Valencia-Estaciò Del Nord,-0.37720406,39.46693
STN_3593,Multimodal station,3593,Pamplona/Iruña,-1.661419,42.82488
STN_3594,Multimodal station,3594,Madrid Pta.Atocha - Almudena Grandes,-3.6904898,40.406372
STN_3595,Multimodal station,3595,Leon,-5.582428,42.596046
STN_3596,Multimodal station,3596,A Corunya,-8.415563,43.349693
STN_3597,Rail station,3597,Valladolid,-4.726972,41.642185
STN_3598,Multimodal station,3598,Cádiz,-6.287189,36.52839
STN_3599,Multimodal station,3599,Cordoba,-4.789453,37.88829
STN_3600,Multimodal station,3600,Sevilla-Santa Justa,-5.9751577,37.39219
STN_3601,Multimodal station,3601,Alicante/Alacant,-0.49519226,38.344536
STN_3602,Multimodal station,3602,Tarragona,1.2532209,41.111595
STN_3603,Multimodal station,3603,Cartagena,-0.97590464,37.604378
STN_3604,Multimodal station,3604,Murcia,-1.1309508,37.97473
STN_3605,Multimodal station,3605,Malaga Maria Zambrano,-4.4329133,36.71208
STN_3606,Rail station,3606,Granada,-3.609154,37.184036
STN_3607,Rail station,3607,Huelva,-6.950971,37.25308
STN_3608,Multimodal station,3608,Valencia Joaquin Sorolla,-0.38296735,39.459087
STN_3609,Rail station,3609,Gijón/Xixón,-5.677332,43.5389
STN_3610,Multimodal station,3610,Santander,-3.8106415,43.458817
STN_3641,Multimodal station,3641,Amara-Donostia,-1.9815749,43.31261
STN_3642,Multimodal station,3642,Matiko-Bilbao,-2.9255435,43.269024
STN_3646,Multimodal station,3646,Estación De Autobuses Jerez,-6.126668,36.679413
STN_3658,Bus station,3658,Tarragona (estació d'autobusos),1.2444276,41.11827
STN_3667,Bus station,3667,MARBELLA,-4.892167,36.51949
STN_3668,Bus station,3668,A Coruña E.A.,-8.404204,43.353577
STN_3673,Multimodal station,3673,Camp Tarragona,1.272666,41.192066
STN_3680,Multimodal station,3680,[OVIEDO/UVIÉU]  Estación Bus Oviedo FL- Pepe Cosmen [CTA 01549],-5.85221,43.36791
STN_3715,Multimodal station,3715,Calvo Sotelo - Instituto,-5.8525476,43.35907
STN_3737,Rail station,3737,"Ludwigslust, Bahnhof",11.4949255,53.334198
STN_3741,Bus station,3741,"Olomouc,aut.nádr.",17.28565,49.588036
STN_3743,Multimodal station,3743,"Brno,ÚAN Zvonařka",16.616545,49.185535
STN_3748,Multimodal station,3748,"Olomouc,hl.nádr.",17.277351,49.592472
STN_3751,Multimodal station,3751,"Ostrava,Svinov,nádraží",18.2087,49.821316
STN_3761,Multimodal station,3761,"Rokycany,aut.nádr.",13.591021,49.741035
STN_3764,Multimodal station,3764,"Praha,Nádraží Holešovice",14.439302,50.109066
STN_3773,Multimodal station,3773,Kaunas,23.931744,54.886227
STN_3785,Rail station,3785,Kalisz,18.071184,51.742783
STN_3786,Rail station,3786,Łódź Widzew,19.543186,51.76321
STN_3810,Multimodal station,3810,"Werdohl, Bahnhof",7.757789,51.259315
STN_3850,Rail station,3850,Breclav(Gr),16.86837,48.71265
STN_3853,Multimodal station,3853,Horka(Gr),15.032184,51.2862
STN_3867,Rail station,3867,Forst(Gr),14.661881,51.73637
STN_3868,Multimodal station,3868,Nyirabrany,22.01684,47.523888
STN_3870,Multimodal station,3870,Brașov,25.613585,45.661213
STN_3871,Rail station,3871,Cluj Napoca,23.586168,46.784626
STN_3872,Multimodal station,3872,Oradea,21.936182,47.070057
STN_3873,Multimodal station,3873,Iași,27.569733,47.165432
STN_3922,Multimodal station,3922,Regis-Breitingen,12.426034,51.083553
STN_3928,Multimodal station,3928,Rimini,12.573995,44.064022
STN_3933,Bus station,3933,Avignon (Le Pontet),4.855938,43.960625
STN_3934,Bus station,3934,Athens Lagoumitzi,23.724775,37.956066
STN_3936,Bus station,3936,Antwerp (P+R Luchtbal),4.419757,51.26269
STN_3943,Multimodal station,3943,Friedrichshafen Flughafen,9.522541,47.671867
STN_3950,Bus station,3950,Seville (Airport),-5.901126,37.423595
STN_3957,Bus station,3957,Timisoara (Autogara Super Imposer),21.207071,45.746006
STN_3959,Bus station,3959,Rimini (Centro Studi),12.582369,44.04972
STN_3973,Bus station,3973,Aéroport de PORTO,-8.68139,41.2481
STN_3974,Bus station,3974,Aéroport de NAPLES,14.2908,40.886
STN_3975,Bus station,3975,Aéroport de NICE,7.21587,43.6584
STN_3978,Bus station,3978,Aéroport de COPENHAGUE,12.656,55.6179
STN_3981,Bus station,3981,Aéroport de ALICANTE,-0.558156,38.2822
STN_3983,Bus station,3983,Aéroport de VENISE,12.3519,45.5053
STN_3984,Bus station,3984,Aéroport de LISBONNE,-9.13592,38.7813
STN_3985,Bus station,3985,Aéroport de BERLIN,13.503333,52.36667
STN_3986,Bus station,3986,Aéroport de BERGAME,9.70417,45.6739
STN_3989,Bus station,3989,Aéroport de FRANCFORT,8.570556,50.033333
STN_3991,Bus station,3991,Aéroport de LONDRES-STANSTED,0.235,51.885
STN_3992,Bus station,3992,Aéroport de FLORENCE,11.2051,43.81
STN_3993,Bus station,3993,Aéroport de SEVILLE,-5.89311,37.418
STN_3994,Bus station,3994,Aéroport de SPLIT,16.298,43.5389
STN_3997,Bus station,3997,Aéroport de HERAKLION,25.1803,35.3397
STN_3998,Bus station,3998,Aéroport de PALERME,13.091,38.176
STN_3999,Bus station,3999,Aéroport de PRAGUE,14.26,50.1008
STN_4001,Bus station,4001,Aéroport de PALMA DE MAJORQUE,2.73881,39.5517
STN_4002,Bus station,4002,Aéroport de ROME,12.238889,41.800278
STN_4017,Bus station,4017,ANICHE - Delforge,3.2435567,50.333954
STN_4044,Multimodal station,4044,ORCHIES - Gare SNCF (N.D Providence),3.2479851,50.47755
STN_4052,Multimodal station,4052,SAINT AMAND LES EAUX - Gare SNCF,3.4192634,50.44353
STN_4063,Bus station,4063,DENAIN - Lycée Kastler,3.4058416,50.3323
STN_4123,Bus station,4123,Béhal-Jean Zay - Quai 7,2.8235412,50.443653
STN_4129,Bus station,4129,"Miskolc, autóbusz-állomás",20.79157,48.105988
STN_4131,Bus station,4131,"Debrecen, autóbusz-állomás",21.618328,47.525356
STN_4139,Multimodal station,4139,"Szeged, autóbusz-állomás",20.140774,46.257076
STN_4142,Bus station,4142,"Pécs, autóbusz-állomás",18.232231,46.070267
STN_4161,Bus station,4161,"Székesfehérvár, autóbusz-állomás",18.409597,47.188656
STN_4167,Bus station,4167,Nowy Sącz MDA,20.698505,49.617165
STN_4183,Bus station,4183,Centro Pecci 2,11.108651,43.861618
STN_4198,Multimodal station,4198,Szentlőrinc,17.990833,46.033333
STN_4235,Multimodal station,4235,Mirfield Rail Station,-1.69255,53.6714
STN_4237,Multimodal station,4237,Loughborough (Leics) Rail Station,-1.19593,52.77895
STN_4273,Multimodal station,4273,"Gutenfürst, Bahnhof",11.960951,50.41923
STN_4513,Rail station,4513,Hemmoor-Basbeck Bahnhof,9.166024,53.684395
STN_4580,Bus station,4580,Grenoble - Condillac Universités,5.774446,45.1893
STN_4587,Multimodal station,4587,MEER-GRENS,4.73459,51.48591
